@RELATION avaluos 
@ATTRIBUTE LONGITUD NUMERIC 
@ATTRIBUTE LATITUD NUMERIC 
@ATTRIBUTE CLAVE_ENTIDAD_FEDERATIVA_UBICACION_INMUEBLE NUMERIC 
@ATTRIBUTE CLAVE_MUNICIPIO_UBICACION_INMUEBLE NUMERIC 
@ATTRIBUTE CAT_TIPO_INMUEBLE NUMERIC 
@ATTRIBUTE CVE_NIVEL_INFRAESTR_URBANA NUMERIC 
@ATTRIBUTE CVE_NIVEL_EQUIPAMIENTO_URBANO NUMERIC 
@ATTRIBUTE CVE_CLASE_INMUEBLE NUMERIC 
@ATTRIBUTE CVE_USO_CONSTRUCCION NUMERIC 
@ATTRIBUTE FACTOR_RESULTANTE_PRIVATIVAS NUMERIC 
@ATTRIBUTE FACTOR_EDAD_PRIVATIVAS NUMERIC 
@ATTRIBUTE FACTOR_CONSERVACION_PRIVATIVAS NUMERIC 
@ATTRIBUTE CVE_CLASE_GENERAL_INMUEBLES_ZONA NUMERIC 
@ATTRIBUTE CVE_NIVEL_SOCIO_ECONOMICO_ZONA NUMERIC 
@ATTRIBUTE CVE_CLASIFICACION_ZONA NUMERIC 
@ATTRIBUTE CVE_DENSIDAD_POBLACION NUMERIC 
@ATTRIBUTE CVE_REF_PROXIMIDAD_URBANA NUMERIC 
@ATTRIBUTE CVE_UBICACION_INMUEBLE_TERRENO NUMERIC 
@ATTRIBUTE DISTANCIA_UNIVERSIDAD NUMERIC 
@ATTRIBUTE DISTANCIA_CENTRO_DEPORTIVO NUMERIC 
@ATTRIBUTE DISTANCIA_CANCHAS_DEPORTIVAS NUMERIC 
@ATTRIBUTE DISTANCIA_MERCADOS NUMERIC 
@ATTRIBUTE DISTANCIA_PARQUES NUMERIC 
@ATTRIBUTE DISTANCIA_PLAZASPUBLICAS NUMERIC 
@ATTRIBUTE DISTANCIA_JARDINES NUMERIC 
@ATTRIBUTE DISTANCIA_SUPERMERCADOS NUMERIC 
@ATTRIBUTE DISTANCIA_IGLESIA NUMERIC 
@ATTRIBUTE NUMERO_ESTACIONAMIENTOS NUMERIC 
@ATTRIBUTE NUMERO_RECAMARAS NUMERIC 
@ATTRIBUTE SUPERFICIE_VENDIBLE NUMERIC 
@ATTRIBUTE FZO NUMERIC 
@ATTRIBUTE FFR NUMERIC 
@ATTRIBUTE IMPORTE_TOTAL_ENFOQUE_DE_COSTOS NUMERIC 
@ATTRIBUTE IMPORTE_VALOR_CONCLUIDO NUMERIC 
@DATA 
-99.1541861, 19.345025, 09, 003, 2, 3, 4.0, 4.0, 1.0, 0.57, 0.62, 0.92, 4.0, 4.0, 3.0, 4.0, 1, 5, 1.0, 1.0, 1.0, 0.748747963665, 0.903077342637, 0.748747963665, 1.0, 1.0, 0.721863198447, 8.0, 4.0, 301.5, 1.00, 1.00, 9929342.00, 11735000.0 
-99.132464, 19.352379, 09, 003, 2, 3, 4.0, 4.0, 1.0, 0.75, 0.75, 1.0, 4.0, 4.0, 3.0, 4.0, 2, 5, 0.629608032977, 1.0, 1.0, 0.885061471074, 0.561860131821, 0.885061471074, 0.561860131821, 0.824162232444, 0.806871596104, 2.0, 4.0, 176.44, 1.00, 1.00, 3110330.9, 3201000.0 
-99.127111, 19.317771, 09, 003, 2, 3, 4.0, 4.0, 1.0, 0.75, 0.75, 1.0, 4.0, 4.0, 3.0, 5.0, 1, 5, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 3.0, 3.0, 160.84, 1.00, 1.00, 2528834.57, 3203000.0 
-99.1345308, 19.3513475, 09, 003, 2, 3, 4.0, 4.0, 1.0, 0.77, 0.84, 0.92, 4.0, 4.0, 3.0, 4.0, 1, 5, 0.881110890011, 1.0, 0.832259672167, 0.805374906948, 0.881110890011, 0.805374906948, 0.854226124792, 0.903077342637, 0.805374906948, 2.0, 3.0, 236.68, 1.00, 1.00, 3988130.34, 4343000.0 
-99.1388138, 19.3325861, 09, 003, 2, 3, 4.0, 4.0, 1.0, 0.21, 0.23, 0.92, 4.0, 4.0, 3.0, 3.0, 2, 5, 0.881110890011, 0.819565634135, 0.819565634135, 0.789286787355, 0.748747963665, 0.819565634135, 0.721863198447, 0.805374906948, 0.770714416291, 2.0, 4.0, 301.16, 1.00, 1.00, 3718178.57, 4201000.0 
-99.1361111, 19.3263888, 09, 003, 2, 3, 4.0, 4.0, 1.0, 0.6, 0.65, 0.92, 4.0, 4.0, 3.0, 3.0, 2, 5, 0.881110890011, 0.819565634135, 0.819565634135, 0.789286787355, 0.748747963665, 0.819565634135, 0.721863198447, 0.805374906948, 0.770714416291, 2.0, 3.0, 199.06, 1.00, 1.00, 3736955.32, 4081000.0 
-99.1349361, 19.3164222, 09, 003, 2, 3, 4.0, 4.0, 1.0, 0.64, 0.7, 0.92, 4.0, 4.0, 3.0, 4.0, 1, 5, 1.0, 1.0, 1.0, 0.748747963665, 0.748747963665, 0.748747963665, 1.0, 1.0, 0.748747963665, 2.0, 5.0, 199.8, 1.00, 1.00, 3209667.23, 3357000.0 
-99.13253, 19.35627, 09, 003, 2, 3, 4.0, 4.0, 1.0, 0.67, 0.67, 1.0, 4.0, 4.0, 3.0, 4.0, 2, 5, 0.877441105977, 0.842421256315, 0.842421256315, 0.830316373139, 0.740779312761, 0.740779312761, 0.740779312761, 0.830316373139, 0.801860283177, 2.0, 3.0, 65.0, 1.00, 1.00, 2545992.58, 2546000.0 
-99.132703, 19.3180697, 09, 003, 2, 3, 4.0, 4.0, 1.0, 0.54, 0.59, 0.92, 4.0, 4.0, 3.0, 4.0, 3, 5, 0.881110890011, 0.638351489946, 0.638351489946, 0.721863198447, 0.638351489946, 0.832259672167, 0.638351489946, 0.721863198447, 0.854226124792, 2.0, 4.0, 168.45, 1.00, 1.00, 3169509.92, 3251000.0 
-99.124939, 19.333117, 09, 003, 2, 3, 4.0, 4.0, 1.0, 0.9, 0.9, 1.0, 4.0, 4.0, 3.0, 4.0, 2, 1, 0.872798495856, 0.888886615449, 0.748747963665, 0.694978433228, 0.638351489946, 0.738701986685, 0.638351489946, 0.896190786752, 0.68720270779, 2.0, 4.0, 210.0, 1.00, 1.00, 2442120, 2730000.0 
-99.144799, 19.309778, 09, 003, 2, 4, 4.0, 4.0, 1.0, 0.6, 0.6, 1.0, 4.0, 4.0, 3.0, 4.0, 2, 5, 0.758687869872, 0.748747963665, 0.748747963665, 0.748747963665, 0.638351489946, 0.638351489946, 0.721863198447, 0.68720270779, 0.643076877072, 10.0, 2.0, 120.0, 1.00, 1.00, 4810061.63, 4810000.0 
-99.157712, 19.356629, 09, 003, 2, 3, 4.0, 4.0, 1.0, 0.6, 0.6, 1.0, 4.0, 4.0, 3.0, 4.0, 2, 1, 0.854226124792, 0.721863198447, 0.721863198447, 0.770714416291, 0.770714416291, 0.805374906948, 0.770714416291, 0.770714416291, 0.748747963665, 2.0, 3.0, 165.5, 1.00, 1.00, 3449093.88, 4469000.0 
-99.1288876, 19.3370213, 09, 003, 2, 3, 4.0, 4.0, 1.0, 0.9, 0.9, 1.0, 4.0, 4.0, 3.0, 5.0, 1, 5, 0.714728335837, 0.835117085012, 1.0, 0.827967241125, 1.0, 1.0, 0.885990642217, 0.55116999741, 0.722464107063, 0.0, 5.0, 208.52, 1.00, 1.00, 4150383.75, 4054000.0 
-99.1078911, 19.3135891, 09, 003, 2, 3, 4.0, 4.0, 1.0, 0.75, 0.75, 1.0, 4.0, 4.0, 3.0, 6.0, 1, 5, 0.815895850101, 0.808349920513, 0.789286787355, 0.710831006456, 0.625657451914, 0.900506603192, 0.625657451914, 0.848888744202, 0.71568328346, 0.0, 3.0, 184.5, 1.20, 1.00, 2624380.97, 3251000.0 
-99.1412011, 19.3178881, 09, 003, 2, 3, 4.0, 4.0, 1.0, 0.75, 0.75, 1.0, 4.0, 4.0, 3.0, 6.0, 1, 5, 1.0, 0.680174325017, 0.554839781444, 0.554839781444, 0.554839781444, 1.0, 0.554839781444, 0.734436694269, 0.625657451914, 0.0, 3.0, 85.25, 0.80, 1.00, 996421.89, 1126000.0 
-99.1374527, 19.3183277, 09, 003, 2, 3, 4.0, 4.0, 1.0, 0.56, 0.61, 0.92, 4.0, 4.0, 3.0, 4.0, 2, 5, 1.0, 1.0, 1.0, 0.805374906948, 0.780358116011, 0.805374906948, 1.0, 1.0, 0.82607975718, 3.0, 3.0, 204.47, 1.00, 1.00, 2561915.14, 3169000.0 
-99.1374527, 19.3183277, 09, 003, 2, 3, 4.0, 4.0, 1.0, 0.56, 0.61, 0.92, 4.0, 4.0, 3.0, 4.0, 2, 5, 1.0, 1.0, 1.0, 0.805374906948, 0.780358116011, 0.805374906948, 1.0, 1.0, 0.82607975718, 3.0, 3.0, 204.47, 1.00, 1.00, 2561915.14, 3169000.0 
-99.132761, 19.326295, 09, 003, 2, 3, 4.0, 4.0, 1.0, 0.65, 0.65, 1.0, 4.0, 4.0, 3.0, 3.0, 2, 5, 0.815481109837, 0.710831006456, 0.710831006456, 0.652005548416, 0.622263370352, 0.711817221466, 0.622263370352, 0.750423012481, 0.823904241066, 2.0, 3.0, 229.18, 1.00, 1.00, 2363226.31, 3334000.0 
